;snw_dth;snw_lpt;snw_aim;snw_pim;snw_mlt;sl0_mse;sl1_mse;sl0_prf;sl0_arf;sl1_etn;urr_dth;lrr_dth;urr_rnf;urr_pln;lrr_rnf;rnf_sfc;rnf_gnd;mod_bal
2005-02-12;0.000000;14.251544;0.000000;0.000000;0.000000;43.458580;195.291794;14.251544;11.898118;0.847848;14.160355;2.857350;1.379702;0.564219;0.338661;1.372796;0.345566;0.000006
2005-02-13;0.000000;6.016930;0.000000;0.000000;0.000000;43.346622;195.296173;6.016930;5.772474;0.352033;14.493212;4.068404;3.860878;1.578740;0.367686;3.375431;0.853133;0.000000
2005-02-14;0.000000;7.385121;0.000000;0.000000;0.000000;43.346226;195.373718;7.385121;7.031248;0.276716;15.921565;5.170458;3.977316;1.625579;0.523525;3.593558;0.907283;0.000008
2005-02-15;1.873345;0.000000;0.000000;0.000000;0.000000;43.003799;195.704178;0.000000;0.000000;0.011956;10.016059;6.217970;4.192657;1.712850;0.665338;3.879311;0.978684;0.000010
2005-02-16;2.580060;0.000000;0.000000;0.000000;0.000000;42.672840;196.035141;0.000000;0.000000;0.000000;6.301422;6.494927;2.637548;1.077089;0.800132;2.747084;0.690597;-0.000004
2005-02-17;3.045375;0.000000;0.000000;0.000000;0.000000;42.352699;196.354996;0.000000;0.000000;0.000292;3.964499;6.336713;1.659365;0.677558;0.835772;1.995400;0.499737;-0.000006
2005-02-18;6.339632;0.000000;0.000000;0.000000;0.000000;42.042774;196.664551;0.000000;0.000000;0.000363;2.494212;5.947608;1.043979;0.426307;0.815412;1.488127;0.371265;0.000007
2005-02-19;10.121615;0.000000;0.000000;0.000000;0.000000;41.735661;196.684280;0.000000;0.000000;0.287385;1.569160;5.450512;0.656806;0.268247;0.765342;1.139028;0.283120;-0.000001
2005-02-20;13.268103;0.000000;0.000000;0.000000;0.000000;41.434437;196.831589;0.000000;0.000000;0.153910;0.987158;4.917929;0.413210;0.168792;0.701376;0.893297;0.221289;0.000006
2005-02-21;15.651783;0.000000;0.000000;0.000000;0.000000;41.141785;197.096527;0.000000;0.000000;0.027707;0.620998;4.391296;0.259950;0.106209;0.632842;0.715960;0.176833;0.000007
2005-02-22;15.992711;0.000000;0.000000;0.000000;0.000000;40.857906;197.380402;0.000000;0.000000;0.000000;0.390642;3.893049;0.163529;0.066828;0.565075;0.584579;0.144024;0.000003
2005-02-23;16.388678;0.000000;0.000000;0.000000;0.000000;40.582355;197.655945;0.000000;0.000000;0.000000;0.245727;3.434135;0.102868;0.042047;0.500960;0.484662;0.119166;0.000008
2005-02-24;16.390783;0.000000;0.000000;0.000000;0.000000;40.314724;197.923584;0.000000;0.000000;0.000000;0.154566;3.018682;0.064708;0.026453;0.441907;0.406762;0.099853;-0.000008
2005-02-25;16.390783;0.000000;0.000000;0.000000;0.000000;40.053185;198.117950;0.000000;0.000000;0.067168;0.097221;2.646878;0.040702;0.016642;0.388446;0.344648;0.084501;0.000005
2005-02-26;20.859329;0.000000;0.000000;0.000000;0.000000;39.798523;198.355209;0.000000;0.000000;0.017392;0.061150;2.316746;0.025601;0.010469;0.340602;0.294151;0.072052;0.000011
2005-02-27;20.877026;0.000000;0.000000;0.000000;0.000000;39.550785;198.602951;0.000000;0.000000;0.000000;0.038462;2.025211;0.016103;0.006586;0.298120;0.252433;0.061790;-0.000004
2005-02-28;20.886618;0.000000;0.000000;0.000000;0.000000;39.309650;198.844086;0.000000;0.000000;0.000000;0.024191;1.768748;0.010128;0.004143;0.260606;0.217518;0.053216;-0.000001
2005-03-01;20.898197;0.000000;0.000000;0.000000;0.000000;39.074825;199.078918;0.000000;0.000000;0.000000;0.015215;1.543751;0.006370;0.002606;0.227604;0.187998;0.045976;-0.000008
2005-03-02;20.917345;0.000000;0.000000;0.000000;0.000000;38.845608;199.286636;0.000000;0.000000;0.021498;0.009569;1.346739;0.004006;0.001639;0.198651;0.162844;0.039814;0.000002
2005-03-03;20.921364;0.000000;0.000000;0.000000;0.000000;38.620842;199.442200;0.000000;0.000000;0.069195;0.006018;1.174471;0.002520;0.001031;0.173299;0.141284;0.034535;0.000007
2005-03-04;22.004955;0.000000;0.000000;0.000000;0.000000;38.401546;199.655060;0.000000;0.000000;0.006447;0.003785;1.023988;0.001585;0.000648;0.151132;0.122723;0.029994;-0.000012
2005-03-05;23.062376;0.000000;0.000000;0.000000;0.000000;38.187496;199.862717;0.000000;0.000000;0.006399;0.002380;0.892628;0.000997;0.000408;0.131767;0.106691;0.026073;-0.000005
2005-03-06;24.033308;0.000000;0.000000;0.000000;0.000000;37.978596;200.071625;0.000000;0.000000;0.000000;0.001497;0.778021;0.000627;0.000257;0.114864;0.092812;0.022679;-0.000008
2005-03-07;25.860760;0.000000;0.000000;0.000000;0.000000;37.768646;199.953079;0.000000;0.000000;0.328493;0.000941;0.678066;0.000394;0.000161;0.100116;0.080774;0.019737;0.000002
2005-03-08;19.191502;2.759931;3.430358;3.238899;6.669257;40.990967;199.732025;9.429188;5.974080;0.453845;5.782146;0.646824;0.136863;0.056012;0.087254;0.179302;0.044815;-0.000003
2005-03-09;13.438574;1.571371;3.741561;2.011366;5.752928;42.158112;199.445236;7.324298;5.911417;0.532517;9.357282;1.242066;1.657806;0.678476;0.083234;1.389372;0.351667;0.000008
2005-03-10;10.016817;0.716225;2.748346;0.673412;3.421757;42.409069;198.949081;4.137982;3.628813;0.754363;9.396872;2.124404;2.547055;1.042168;0.159830;2.160309;0.546575;0.000004
2005-03-11;2.343729;5.664454;2.611813;5.061275;7.673088;43.570877;198.655167;13.337542;11.903446;0.566189;17.430145;2.974504;2.746704;1.123469;0.273370;2.410823;0.609251;0.000014
2005-03-12;0.000000;2.960790;1.252365;1.091364;2.343729;43.472343;198.509872;5.304518;5.127985;0.420363;15.926240;4.516452;4.707180;1.924710;0.382761;4.062666;1.027275;-0.000001
2005-03-13;0.000000;0.105005;0.000000;0.000000;0.000000;43.192596;198.059830;0.105005;0.100833;0.733960;10.116145;5.650008;4.196193;1.714735;0.581180;3.814498;0.962875;0.000000
2005-03-14;0.000000;0.000000;0.000000;0.000000;0.000000;42.896896;197.489944;0.000000;0.000000;0.865589;6.364146;6.011056;2.663904;1.088095;0.727047;2.709373;0.681578;-0.000004
2005-03-15;0.000000;0.000000;0.000000;0.000000;0.000000;42.575802;196.385223;0.000000;0.000000;1.425817;4.003831;5.921982;1.675883;0.684432;0.773507;1.958537;0.490852;-0.000002
2005-03-16;0.000000;0.000000;0.000000;0.000000;0.000000;42.215405;194.799667;0.000000;0.000000;1.945958;2.518887;5.590544;1.054336;0.430607;0.762045;1.453500;0.362881;-0.000005
2005-03-17;0.000000;0.000000;0.000000;0.000000;0.000000;41.826874;193.675919;0.000000;0.000000;1.512280;1.584646;5.142087;0.663303;0.270938;0.719395;1.107285;0.275413;-0.000000
2005-03-18;0.000000;0.002108;0.000000;0.000000;0.000000;41.397346;192.139130;0.002108;0.001806;1.966609;0.998627;4.650896;0.417329;0.170496;0.661687;0.864687;0.214329;0.000010
2005-03-19;0.000000;0.092476;0.000000;0.000000;0.000000;40.965832;191.425766;0.092476;0.076846;1.160514;0.702572;4.160589;0.264728;0.108173;0.598480;0.692155;0.171053;-0.000006
2005-03-20;0.000000;0.000000;0.000000;0.000000;0.000000;40.495010;190.505737;0.000000;0.000000;1.390851;0.441950;3.700814;0.185010;0.075613;0.535387;0.577857;0.142540;-0.000000
2005-03-21;0.000000;0.000000;0.000000;0.000000;0.000000;39.988979;189.238907;0.000000;0.000000;1.772858;0.277998;3.272164;0.116379;0.047573;0.476223;0.475561;0.117042;0.000004
2005-03-22;0.000000;1.012156;0.000000;0.000000;0.000000;39.696163;187.963760;1.012156;0.759269;1.820851;0.909670;2.888128;0.090569;0.037028;0.421064;0.410641;0.100991;-0.000001
2005-03-23;0.000000;0.032156;0.000000;0.000000;0.000000;39.122974;186.714920;0.032156;0.023604;1.830575;0.595017;2.614653;0.240085;0.098171;0.371646;0.490200;0.121531;0.000008
2005-03-24;0.000000;2.678713;0.000000;0.000000;0.000000;39.289661;185.529663;2.678713;1.883480;1.813802;2.197048;2.359888;0.199758;0.081690;0.336455;0.429749;0.106465;0.000001
2005-03-25;0.000000;0.279627;0.000000;0.000000;0.000000;38.717251;184.644135;0.279627;0.199101;1.538471;1.574561;2.294698;0.583106;0.238483;0.303672;0.709210;0.177568;-0.000006
2005-03-26;0.000000;2.879930;0.000000;0.000000;0.000000;38.924908;183.343887;2.879930;1.963501;2.009015;2.890580;2.187363;0.459533;0.187948;0.295283;0.603891;0.150926;0.000005
2005-03-27;0.000000;0.681764;0.000000;0.000000;0.000000;38.409992;182.724136;0.681764;0.472228;1.344207;2.275076;2.221643;0.771981;0.315751;0.281471;0.842039;0.211413;-0.000005
2005-03-28;0.000000;2.599120;0.000000;0.000000;0.000000;38.523148;182.048553;2.599120;1.730791;1.430758;3.105961;2.196986;0.638680;0.261226;0.285882;0.739246;0.185316;-0.000001
2005-03-29;0.000000;3.500061;0.000000;0.000000;0.000000;38.872185;181.190109;3.500061;2.351100;1.658368;4.228876;2.270798;0.871664;0.356522;0.282710;0.922554;0.231819;0.000001
2005-03-30;0.000000;11.923639;0.000000;0.000000;0.000000;41.702759;181.062302;11.923639;8.225949;0.994913;10.620716;2.510991;1.301709;0.532400;0.292208;1.273247;0.320670;0.000011
2005-03-31;0.000000;0.000112;0.000000;0.000000;0.000000;40.828568;180.513596;0.000112;0.000095;1.422910;6.680260;3.331651;2.796776;1.143776;0.323116;2.490746;0.629146;0.000004
2005-04-01;0.000000;0.000000;0.000000;0.000000;0.000000;39.924835;179.472900;0.000000;0.000000;1.944425;4.201949;3.622117;1.759126;0.719185;0.428719;1.747850;0.439994;0.000003
2005-04-02;0.000000;0.000000;0.000000;0.000000;0.000000;38.982288;178.213638;0.000000;0.000000;2.201807;2.643119;3.608343;1.106507;0.452323;0.466096;1.257276;0.315327;0.000002
2005-04-03;0.000000;0.000000;0.000000;0.000000;0.000000;37.991207;176.727417;0.000000;0.000000;2.477294;1.662579;3.428542;0.696018;0.284523;0.464324;0.928392;0.231949;0.000008
2005-04-04;0.000000;3.631572;0.000000;0.000000;0.000000;38.219429;175.487167;3.631572;2.341186;2.302417;3.311546;3.188226;0.491348;0.200871;0.441187;0.746527;0.186008;-0.000003
2005-04-05;0.000000;0.764040;0.000000;0.000000;0.000000;37.413475;174.916656;0.764040;0.501358;1.639146;2.568180;3.139185;0.883501;0.361223;0.410263;1.034506;0.259257;0.000001
2005-04-06;0.000000;11.100350;0.000000;0.000000;0.000000;40.474213;174.244843;11.100350;6.839137;1.872300;8.234184;3.075684;0.832681;0.340451;0.403952;0.988894;0.247739;-0.000010
2005-04-07;0.000000;2.098809;0.000000;0.000000;0.000000;39.748436;173.982498;2.098809;1.631579;1.455357;6.758307;3.581725;2.205634;0.901822;0.395781;2.077573;0.523843;-0.000006
2005-04-08;0.000000;4.053743;0.000000;0.000000;0.000000;39.627499;174.010498;4.053743;2.987150;1.159528;7.142029;3.876266;1.847988;0.755440;0.460899;1.844600;0.464287;0.000002
2005-04-09;0.000000;1.139488;0.000000;0.000000;0.000000;38.780903;174.129623;1.139488;0.832143;1.034815;5.297907;4.153977;1.899754;0.776512;0.498801;1.916355;0.482199;0.000000
2005-04-10;0.000000;0.380906;0.000000;0.000000;0.000000;37.766975;173.916977;0.380906;0.260962;1.346519;3.585175;4.192059;1.401076;0.572618;0.534537;1.547265;0.388348;0.000000
2005-04-11;0.000000;0.004856;0.000000;0.000000;0.000000;36.644756;173.443634;0.004856;0.003076;1.597343;2.258218;4.038494;0.944161;0.385872;0.539437;1.186709;0.296889;-0.000001
2005-04-12;0.000000;0.000000;0.000000;0.000000;0.000000;35.513966;172.633331;0.000000;0.000000;1.941081;1.420509;3.761866;0.594661;0.243048;0.519676;0.892021;0.222316;0.000012
2005-04-13;0.000000;0.000000;0.000000;0.000000;0.000000;34.373295;171.726303;0.000000;0.000000;2.047698;0.893540;3.430690;0.374065;0.152904;0.484079;0.687438;0.170707;0.000001
2005-04-14;0.000000;0.000000;0.000000;0.000000;0.000000;33.231258;170.941269;0.000000;0.000000;1.927066;0.562049;3.085420;0.235298;0.096193;0.441463;0.542490;0.134271;0.000005
2005-04-15;0.000000;1.548778;0.000000;0.000000;0.000000;32.932560;170.114044;1.548778;0.672113;2.002600;1.003987;2.755185;0.163375;0.066799;0.397034;0.449409;0.111000;-0.000011
2005-04-16;0.000000;3.640192;0.000000;0.000000;0.000000;33.835491;170.298126;3.640192;1.538095;1.015096;2.120032;2.523141;0.299555;0.122495;0.354539;0.523892;0.130202;-0.000012
2005-04-17;0.000000;0.017983;0.000000;0.000000;0.000000;32.693031;170.378983;0.017983;0.008231;1.071356;1.341414;2.426850;0.558460;0.228388;0.324679;0.706432;0.176708;-0.000001
2005-04-18;0.000000;5.531075;0.000000;0.000000;0.000000;34.674767;169.747360;5.531075;2.287151;1.893814;3.057170;2.280417;0.405540;0.165856;0.312289;0.574485;0.143344;-0.000003
2005-04-19;0.000000;19.630400;0.000000;0.000000;0.000000;42.526402;170.059204;19.630400;10.232645;1.234287;11.825793;2.411942;1.039050;0.424971;0.293446;1.064711;0.267785;-0.000010
2005-04-20;0.000000;4.449709;0.000000;0.000000;0.000000;41.470413;170.104828;4.449709;4.003836;1.456231;11.312912;3.412621;3.205669;1.311049;0.310370;2.806689;0.709351;0.000006
2005-04-21;0.000000;0.000000;0.000000;0.000000;0.000000;39.998947;169.712143;0.000000;0.000000;1.864158;7.115973;4.191371;2.979051;1.217889;0.439138;2.729394;0.688795;-0.000007
2005-04-22;0.000000;0.000000;0.000000;0.000000;0.000000;38.522820;168.765671;0.000000;0.000000;2.422602;4.476275;4.417857;1.873863;0.765834;0.539348;1.928288;0.484923;-0.000002
2005-04-23;0.000000;1.160487;0.000000;0.000000;0.000000;37.405872;167.743744;1.160487;0.779516;2.519855;3.570232;4.338351;1.196572;0.488987;0.568493;1.411415;0.353649;-0.000009
2005-04-24;0.000000;4.928658;0.000000;0.000000;0.000000;37.742619;167.088593;4.928658;3.034816;2.212243;5.182917;4.192664;1.009556;0.412575;0.558262;1.254005;0.313813;0.000004
2005-04-25;0.000000;9.751854;0.000000;0.000000;0.000000;39.692158;167.184692;9.751854;6.165933;1.540277;9.227598;4.268571;1.505830;0.615422;0.539515;1.634831;0.410514;0.000006
2005-04-26;0.000000;2.315958;0.000000;0.000000;0.000000;38.698811;166.941101;2.315958;1.699465;1.853425;7.449334;4.728232;2.468785;1.008944;0.549283;2.410858;0.607209;0.000007
2005-04-27;0.000000;0.324758;0.000000;0.000000;0.000000;37.225552;166.468094;0.324758;0.221104;2.049916;4.900126;4.923409;1.966704;0.803608;0.608432;2.057870;0.517266;0.000004
2005-04-28;0.000000;3.957388;0.000000;0.000000;0.000000;37.139282;165.492523;3.957388;2.402190;2.617038;5.407370;4.839515;1.345293;0.549654;0.633548;1.582336;0.396504;0.000000
2005-04-29;0.000000;0.633837;0.000000;0.000000;0.000000;35.762707;164.742279;0.633837;0.382118;2.378532;3.771443;4.802136;1.432671;0.585374;0.622752;1.643365;0.412059;0.000006
2005-04-30;0.000000;0.000000;0.000000;0.000000;0.000000;34.133080;163.550781;0.000000;0.000000;2.821124;2.372509;4.589987;0.993141;0.405792;0.617942;1.288873;0.322210;0.000001
2005-05-01;0.000000;0.000000;0.000000;0.000000;0.000000;32.449810;161.473068;0.000000;0.000000;3.760979;1.492458;4.254638;0.624757;0.255294;0.590643;0.973063;0.242337;0.000003
2005-05-02;0.000000;3.035612;0.000000;0.000000;0.000000;32.489857;160.304703;3.035612;1.227844;2.936079;2.127119;3.879241;0.421090;0.172092;0.547490;0.775911;0.192669;0.000008
2005-05-03;0.000000;5.125084;0.000000;0.000000;0.000000;33.656719;159.749130;5.125084;2.080566;2.433224;3.351569;3.628458;0.607717;0.248400;0.499183;0.885967;0.220933;0.000003
2005-05-04;0.000000;8.902024;0.000000;0.000000;0.000000;36.528908;160.143295;8.902024;4.011224;1.624451;5.990211;3.559824;0.974304;0.398279;0.466912;1.152469;0.288747;-0.000005
2005-05-05;0.000000;2.906972;0.000000;0.000000;0.000000;35.799427;160.234665;2.906972;1.668714;1.876367;5.382914;3.762181;1.615574;0.660437;0.458081;1.656932;0.416723;0.000002
2005-05-06;0.000000;3.406986;0.000000;0.000000;0.000000;35.432983;160.425797;3.406986;1.842508;1.739789;5.169154;3.874701;1.459627;0.596640;0.484120;1.553455;0.390292;0.000001
2005-05-07;0.000000;9.287104;0.000000;0.000000;0.000000;37.809013;160.809052;9.287104;4.872008;1.655804;7.966623;3.978024;1.472616;0.601923;0.498599;1.575453;0.395762;0.000007
2005-05-08;0.000000;2.409384;0.000000;0.000000;0.000000;36.731361;161.063599;2.409384;1.531350;1.701134;6.493320;4.337897;2.132885;0.871768;0.511895;2.112854;0.531925;0.000004
2005-05-09;0.000000;1.032786;0.000000;0.000000;0.000000;35.290272;161.087082;1.032786;0.602627;1.847769;4.667853;4.484109;1.723679;0.704415;0.558204;1.823635;0.458248;-0.000004
2005-05-10;0.000000;1.484681;0.000000;0.000000;0.000000;34.187180;160.956055;1.484681;0.769624;1.949178;3.681185;4.416588;1.246794;0.509497;0.577018;1.458331;0.365482;-0.000002
2005-05-11;0.000000;0.000000;0.000000;0.000000;0.000000;32.458141;160.823669;0.000000;0.000000;1.861423;2.315670;4.244400;0.969374;0.396141;0.568330;1.230041;0.307662;0.000001
2005-05-12;0.000000;0.000000;0.000000;0.000000;0.000000;30.771990;160.035583;0.000000;0.000000;2.474242;1.456669;3.947439;0.609790;0.249212;0.546172;0.925384;0.230578;-0.000005
2005-05-13;0.000000;3.819569;0.000000;0.000000;0.000000;31.521368;159.755585;3.819569;1.320508;2.029677;2.194265;3.608607;0.413785;0.169127;0.507959;0.738314;0.183429;0.000005
2005-05-14;0.000000;17.663645;0.000000;0.000000;0.000000;40.433979;160.801773;17.663645;6.556959;1.147885;7.725960;3.441749;0.727765;0.297500;0.464358;0.953745;0.238378;0.000001
2005-05-15;0.000000;0.066935;0.000000;0.000000;0.000000;38.400475;161.105072;0.066935;0.051881;1.745258;4.909951;3.831074;2.035678;0.832212;0.442887;1.979850;0.498714;0.000000
2005-05-16;0.000000;0.025281;0.000000;0.000000;0.000000;36.410645;160.305634;0.025281;0.016822;2.797726;3.104792;3.866739;1.293332;0.528650;0.492985;1.427921;0.358396;0.000000
2005-05-17;0.000000;0.166352;0.000000;0.000000;0.000000;34.612370;160.592377;0.166352;0.094581;1.583300;2.044549;3.704235;0.819754;0.335070;0.497575;1.053822;0.263506;0.000002
2005-05-18;0.000000;0.000000;0.000000;0.000000;0.000000;32.824413;160.294861;0.000000;0.000000;2.085466;1.286074;3.447652;0.538395;0.220080;0.476663;0.812569;0.202490;0.000006
2005-05-19;0.000000;0.023868;0.000000;0.000000;0.000000;31.062439;158.991867;0.023868;0.009987;3.078853;0.818625;3.142549;0.338893;0.138543;0.443646;0.626885;0.155654;-0.000004
2005-05-20;0.000000;7.209747;0.000000;0.000000;0.000000;33.688000;157.926422;7.209747;2.562771;3.086846;2.995121;2.850263;0.274176;0.112100;0.404385;0.543706;0.134855;0.000014
2005-05-21;0.000000;0.006210;0.000000;0.000000;0.000000;31.771408;157.630890;0.006210;0.002806;2.215534;1.886616;2.806026;0.788775;0.322536;0.366774;0.923990;0.231559;-0.000006
2005-05-22;0.000000;0.001648;0.000000;0.000000;0.000000;29.944077;157.255981;0.001648;0.000626;2.203266;1.187264;2.648102;0.496820;0.203157;0.361081;0.686515;0.171387;-0.000004
2005-05-23;0.000000;1.025558;0.000000;0.000000;0.000000;28.837864;156.553711;1.025558;0.327089;2.506964;1.063317;2.438254;0.320124;0.130912;0.340760;0.529227;0.131657;-0.000012
2005-05-24;0.000000;0.000000;0.000000;0.000000;0.000000;27.078657;155.466110;0.000000;0.000000;2.846803;0.668797;2.239013;0.280005;0.114515;0.313756;0.475522;0.118240;0.000005
2005-05-25;0.000000;0.015198;0.000000;0.000000;0.000000;25.348057;153.857224;0.015198;0.003600;3.351082;0.424133;2.022962;0.176198;0.072066;0.288118;0.372107;0.092209;0.000002
2005-05-26;0.000000;0.000000;0.000000;0.000000;0.000000;23.589756;151.532425;0.000000;0.000000;4.083096;0.266761;1.808331;0.111688;0.045685;0.260316;0.298302;0.073702;0.000004
2005-05-27;0.000000;0.000000;0.000000;0.000000;0.000000;21.811167;148.890610;0.000000;0.000000;4.420411;0.167778;1.604370;0.070247;0.028736;0.232697;0.243047;0.059897;-0.000007
2005-05-28;0.000000;0.000000;0.000000;0.000000;0.000000;20.038975;146.419174;0.000000;0.000000;4.243628;0.105522;1.415993;0.044181;0.018075;0.206451;0.201161;0.049471;-0.000000
2005-05-29;0.000000;12.800488;0.000000;0.000000;0.000000;28.919571;145.934982;12.800488;1.245056;3.159026;1.271301;1.256800;0.056259;0.023018;0.182211;0.191315;0.047155;0.000002
2005-05-30;0.000000;0.413417;0.000000;0.000000;0.000000;26.790646;146.374252;0.413417;0.118958;1.984117;0.914674;1.233165;0.337494;0.138090;0.161726;0.399202;0.100019;-0.000003
2005-05-31;0.000000;0.000000;0.000000;0.000000;0.000000;24.560110;146.057404;0.000000;0.000000;2.547385;0.575258;1.173033;0.240863;0.098553;0.158684;0.319672;0.079876;-0.000000
2005-06-01;0.000000;0.218080;0.000000;0.000000;0.000000;22.654026;145.492416;0.218080;0.038709;2.650434;0.399252;1.084432;0.152369;0.062346;0.150947;0.242859;0.060457;0.000008
2005-06-02;0.000000;0.000000;0.000000;0.000000;0.000000;20.697042;144.528732;0.000000;0.000000;2.920677;0.251096;0.987908;0.105136;0.043021;0.139545;0.196017;0.048664;-0.000010
2005-06-03;0.000000;3.001865;0.000000;0.000000;0.000000;21.262253;143.081482;3.001865;0.321250;3.562649;0.468814;0.890846;0.073468;0.030064;0.127125;0.160772;0.039820;0.000006
2005-06-04;0.000000;0.804801;0.000000;0.000000;0.000000;19.989967;143.029922;0.804801;0.093269;2.035379;0.385104;0.827605;0.125587;0.051393;0.114635;0.192311;0.047910;-0.000002
2005-06-05;0.000000;0.586906;0.000000;0.000000;0.000000;18.665836;142.867020;0.586906;0.056674;2.017264;0.297041;0.763139;0.102706;0.042031;0.106497;0.167519;0.041684;0.000001
2005-06-06;0.000000;0.234660;0.000000;0.000000;0.000000;17.156527;142.347763;0.234660;0.018504;2.244713;0.204717;0.697122;0.078644;0.032184;0.098201;0.141657;0.035188;0.000010
2005-06-07;0.000000;0.000000;0.000000;0.000000;0.000000;15.590667;142.231339;0.000000;0.000000;1.682281;0.128746;0.629478;0.053908;0.022062;0.089706;0.115098;0.028517;0.000004
2005-06-08;0.000000;0.000000;0.000000;0.000000;0.000000;14.136756;141.361603;0.000000;0.000000;2.323643;0.080968;0.562352;0.033903;0.013875;0.081002;0.092143;0.022761;0.000003
2005-06-09;0.000000;0.000000;0.000000;0.000000;0.000000;12.772940;140.064072;0.000000;0.000000;2.661348;0.050920;0.498714;0.021321;0.008726;0.072364;0.075165;0.018521;-0.000000
2005-06-10;0.000000;2.009737;0.000000;0.000000;0.000000;13.256450;138.841858;2.009737;0.051621;2.696829;0.081981;0.440511;0.014589;0.005971;0.064175;0.063213;0.015551;-0.000009
2005-06-11;0.000000;0.103227;0.000000;0.000000;0.000000;12.007135;138.376450;0.103227;0.002959;1.814985;0.054421;0.392689;0.021656;0.008864;0.056685;0.062831;0.015510;0.000006
2005-06-12;0.000000;0.000000;0.000000;0.000000;0.000000;10.756463;137.160858;0.000000;0.000000;2.466270;0.034224;0.348023;0.014331;0.005866;0.050531;0.052042;0.012820;-0.000007
2005-06-13;0.000000;0.034387;0.000000;0.000000;0.000000;9.625311;135.739151;0.034387;0.000531;2.586722;0.022037;0.306933;0.009025;0.003694;0.044784;0.043190;0.010618;-0.000007
2005-06-14;0.000000;0.000000;0.000000;0.000000;0.000000;8.533313;133.790802;0.000000;0.000000;3.040350;0.013859;0.269812;0.005803;0.002375;0.039496;0.036371;0.008929;-0.000003
2005-06-15;0.000000;0.000000;0.000000;0.000000;0.000000;7.505546;131.412628;0.000000;0.000000;3.405941;0.008716;0.236586;0.003650;0.001494;0.034720;0.030814;0.007555;0.000000
2005-06-16;0.000000;0.200281;0.000000;0.000000;0.000000;6.742466;129.914719;0.200281;0.001068;2.460209;0.006515;0.207092;0.002320;0.000949;0.030444;0.026317;0.006447;-0.000008
2005-06-17;0.000000;0.280665;0.000000;0.000000;0.000000;6.122370;128.833847;0.280665;0.001090;1.980535;0.005152;0.181155;0.001740;0.000712;0.026649;0.022805;0.005584;0.000008
2005-06-18;0.000000;0.000000;0.000000;0.000000;0.000000;5.299296;126.806946;0.000000;0.000000;2.849976;0.003240;0.158400;0.001357;0.000555;0.023311;0.019817;0.004851;-0.000002
2005-06-19;0.000000;0.000000;0.000000;0.000000;0.000000;4.538589;124.025520;0.000000;0.000000;3.542126;0.002038;0.138366;0.000853;0.000349;0.020383;0.017062;0.004175;0.000007
2005-06-20;0.000000;0.000000;0.000000;0.000000;0.000000;3.838950;120.927246;0.000000;0.000000;3.797915;0.001281;0.120780;0.000537;0.000220;0.017805;0.014737;0.003604;-0.000002
2005-06-21;0.000000;0.000695;0.000000;0.000000;0.000000;3.210233;118.167656;0.000695;0.000001;3.389000;0.000806;0.105376;0.000337;0.000138;0.015542;0.012760;0.003120;0.000002
2005-06-22;0.000000;0.000000;0.000000;0.000000;0.000000;2.659441;116.050056;0.000000;0.000000;2.668390;0.000507;0.091903;0.000212;0.000087;0.013560;0.011067;0.002705;0.000002
2005-06-23;0.000000;0.000901;0.000000;0.000000;0.000000;2.173085;113.000702;0.000901;0.000000;3.536610;0.000319;0.080132;0.000134;0.000055;0.011826;0.009611;0.002349;0.000001
2005-06-24;0.000000;0.236034;0.000000;0.000000;0.000000;1.943678;110.482506;0.236034;0.000032;2.983604;0.000232;0.069855;0.000085;0.000035;0.010311;0.008354;0.002042;0.000001
2005-06-25;0.000000;2.971247;0.000000;0.000000;0.000000;3.930313;109.282867;2.971247;0.000292;2.183962;0.000428;0.060894;0.000068;0.000028;0.008989;0.007278;0.001779;-0.000003
2005-06-26;0.000000;0.000000;0.000000;0.000000;0.000000;3.126121;108.072006;0.000000;0.000000;2.015052;0.000269;0.053104;0.000113;0.000046;0.007836;0.006387;0.001561;0.000000
2005-06-27;0.000000;0.177399;0.000000;0.000000;0.000000;2.597242;105.833969;0.177399;0.000071;2.944244;0.000238;0.046300;0.000073;0.000030;0.006833;0.005550;0.001356;-0.000000
2005-06-28;0.000000;3.710007;0.000000;0.000000;0.000000;4.895034;104.261925;3.710007;0.000859;2.983399;0.000981;0.040376;0.000082;0.000034;0.005958;0.004854;0.001186;0.000003
2005-06-29;0.000000;27.056730;0.000000;0.000000;0.000000;24.644886;109.246590;27.056730;0.040777;2.281443;0.040080;0.035668;0.001191;0.000487;0.005196;0.005125;0.001261;-0.000006
2005-06-30;0.000000;3.778059;0.000000;0.000000;0.000000;22.044542;112.765564;3.778059;0.677469;2.181960;0.680840;0.041741;0.026047;0.010662;0.004590;0.024467;0.006170;-0.000001
2005-07-01;0.000000;1.773573;0.000000;0.000000;0.000000;19.120279;115.406044;1.773573;0.228714;1.828640;0.649503;0.111903;0.184517;0.075534;0.005371;0.151511;0.038377;0.000002
2005-07-02;0.000000;1.976240;0.000000;0.000000;0.000000;17.186882;117.362823;1.976240;0.167318;1.785536;0.570381;0.169082;0.174861;0.071579;0.014400;0.151064;0.038196;0.000004
2005-07-03;0.000000;0.000405;0.000000;0.000000;0.000000;14.196283;117.849022;0.000405;0.000025;2.504773;0.358723;0.208807;0.150200;0.061483;0.021758;0.137305;0.034653;0.000007
