;snw_dth;snw_lpt;snw_aim;snw_pim;snw_mlt;sl0_mse;sl1_mse;sl0_prf;sl0_arf;sl1_etn;urr_dth;lrr_dth;urr_rnf;urr_pln;lrr_rnf;rnf_sfc;rnf_gnd;mod_bal
2005-07-02;0.000000;1.976240;0.000000;0.000000;0.000000;17.508667;111.940109;1.976240;0.194616;1.727303;0.818620;13.448113;0.180313;0.038984;0.158387;0.294325;0.044374;-0.000003
2005-07-03;0.000000;0.000405;0.000000;0.000000;0.000000;14.564976;112.459496;0.000405;0.000030;2.424686;0.609492;13.328302;0.171976;0.037182;0.156993;0.286209;0.042760;-0.000006
2005-07-04;0.000000;8.108712;0.000000;0.000000;0.000000;18.599541;113.538658;8.108712;0.346138;2.648841;0.793085;13.201605;0.133649;0.028896;0.155594;0.253536;0.035707;0.000005
2005-07-05;0.000000;0.070039;0.000000;0.000000;0.000000;15.675755;114.551567;0.070039;0.006105;1.974813;0.596436;13.083535;0.166710;0.036045;0.154115;0.279232;0.041593;-0.000002
2005-07-06;0.000000;7.468193;0.000000;0.000000;0.000000;19.215611;116.338036;7.468193;0.395097;1.746773;0.831358;12.959274;0.131699;0.028475;0.152737;0.249293;0.035142;-0.000001
2005-07-07;0.000000;0.556309;0.000000;0.000000;0.000000;16.813801;117.844666;0.556309;0.053330;1.398156;0.671223;12.845938;0.175515;0.037950;0.151286;0.283821;0.042981;0.000003
2005-07-08;0.000000;6.010250;0.000000;0.000000;0.000000;19.220577;119.267822;6.010250;0.390162;1.790156;0.882199;12.727830;0.147330;0.031856;0.149963;0.259521;0.037772;-0.000001
2005-07-09;0.000000;0.000000;0.000000;0.000000;0.000000;16.509197;119.366356;0.000000;0.000000;2.612843;0.656793;12.619319;0.185332;0.040073;0.148584;0.289355;0.044562;0.000004
2005-07-10;0.000000;0.000000;0.000000;0.000000;0.000000;14.173302;118.873001;0.000000;0.000000;2.829245;0.488980;12.501836;0.137979;0.029835;0.147317;0.249415;0.035882;0.000006
2005-07-11;0.000000;0.116233;0.000000;0.000000;0.000000;12.250608;118.316154;0.116233;0.004582;2.591188;0.368535;12.378119;0.102799;0.022228;0.145946;0.219344;0.029401;0.000002
2005-07-12;0.000000;0.000000;0.000000;0.000000;0.000000;10.481143;117.492813;0.000000;0.000000;2.592805;0.274372;12.250358;0.077422;0.016741;0.144502;0.197230;0.024693;0.000003
2005-07-13;0.000000;0.000000;0.000000;0.000000;0.000000;8.926418;116.217812;0.000000;0.000000;2.829723;0.204268;12.119811;0.057640;0.012464;0.143010;0.179654;0.020996;0.000003
2005-07-14;0.000000;0.008650;0.000000;0.000000;0.000000;7.567322;114.765228;0.008650;0.000088;2.820247;0.152162;11.987605;0.042914;0.009280;0.141486;0.166187;0.018213;-0.000006
2005-07-15;0.000000;0.000534;0.000000;0.000000;0.000000;6.367295;113.138016;0.000534;0.000003;2.827765;0.113287;11.854574;0.031966;0.006913;0.139943;0.155795;0.016114;0.000005
2005-07-16;0.000000;0.000000;0.000000;0.000000;0.000000;5.321868;111.559120;0.000000;0.000000;2.624321;0.084341;11.721332;0.023799;0.005147;0.138390;0.147670;0.014519;0.000002
2005-07-17;0.000000;0.000000;0.000000;0.000000;0.000000;4.417484;109.972557;0.000000;0.000000;2.490945;0.062791;11.588329;0.017718;0.003832;0.136834;0.141251;0.013302;0.000001
2005-07-18;0.000000;12.951752;0.000000;0.000000;0.000000;14.249897;110.002113;12.951752;0.016978;3.072805;0.063391;11.455960;0.013466;0.002912;0.135282;0.136332;0.012416;-0.000001
2005-07-19;0.000000;0.029971;0.000000;0.000000;0.000000;11.824921;111.048378;0.029971;0.001200;1.407475;0.048371;11.325108;0.013337;0.002884;0.133736;0.134794;0.012279;0.000008
2005-07-20;0.000000;3.706643;0.000000;0.000000;0.000000;12.833469;111.886185;3.706643;0.086104;1.774185;0.120419;11.195398;0.011556;0.002499;0.132209;0.131922;0.011843;-0.000001
2005-07-21;0.000000;0.057989;0.000000;0.000000;0.000000;10.756593;112.316093;0.057989;0.001711;1.703245;0.091327;11.070181;0.025325;0.005477;0.130695;0.141792;0.014228;0.000001
2005-07-22;0.000000;0.052200;0.000000;0.000000;0.000000;9.051523;112.698235;0.052200;0.000920;1.374203;0.068893;10.945101;0.019201;0.004153;0.129233;0.135424;0.013010;0.000005
2005-07-23;0.000000;0.207644;0.000000;0.000000;0.000000;7.750987;112.402184;0.207644;0.002210;1.802025;0.053457;10.820466;0.014509;0.003138;0.127773;0.130230;0.012051;-0.000004
2005-07-24;0.000000;5.009393;0.000000;0.000000;0.000000;10.629677;112.465439;5.009393;0.033904;2.033548;0.073034;10.696695;0.011779;0.002548;0.126318;0.126648;0.011449;-0.000005
2005-07-25;0.000000;4.252594;0.000000;0.000000;0.000000;12.383074;113.022385;4.252594;0.072374;1.869877;0.125321;10.575394;0.016515;0.003572;0.124873;0.129187;0.012201;0.000001
2005-07-26;0.000000;1.649951;0.000000;0.000000;0.000000;11.753383;113.866966;1.649951;0.043852;1.391206;0.136287;10.457785;0.027038;0.005848;0.123457;0.136489;0.014005;0.000002
2005-07-27;0.000000;2.900032;0.000000;0.000000;0.000000;12.228310;113.504318;2.900032;0.066184;2.721569;0.166343;10.342126;0.029703;0.006424;0.122084;0.137400;0.014387;-0.000000
2005-07-28;0.000000;15.767492;0.000000;0.000000;0.000000;23.081165;115.204559;15.767492;0.403959;2.810434;0.519840;10.230367;0.041489;0.008974;0.120734;0.145798;0.016425;0.000002
2005-07-29;0.000000;8.637154;0.000000;0.000000;0.000000;25.607426;117.586632;8.637154;1.413956;2.314864;1.773109;10.139513;0.132112;0.028575;0.119429;0.218779;0.032762;0.000000
2005-07-30;0.000000;0.211119;0.000000;0.000000;0.000000;22.039433;119.350754;0.211119;0.046805;1.968186;1.365929;10.101878;0.373252;0.080733;0.118368;0.415211;0.076410;-0.000001
2005-07-31;0.000000;0.984712;0.000000;0.000000;0.000000;19.725975;120.678368;0.984712;0.140869;1.829690;1.155001;10.046511;0.289236;0.062561;0.117929;0.346022;0.061143;-0.000004
2005-08-01;0.000000;0.126991;0.000000;0.000000;0.000000;17.205811;121.641022;0.126991;0.013142;1.671363;0.872759;9.981757;0.242855;0.052529;0.117283;0.307453;0.052685;-0.000004
2005-08-02;0.000000;0.000000;0.000000;0.000000;0.000000;14.957071;121.855103;0.000000;0.000000;2.034658;0.649752;9.904889;0.183349;0.039658;0.116527;0.258037;0.041839;-0.000000
2005-08-03;0.000000;0.429933;0.000000;0.000000;0.000000;13.349759;121.453857;0.429933;0.019833;2.418656;0.503169;9.818854;0.136821;0.029595;0.115629;0.219115;0.033335;0.000002
2005-08-04;0.000000;0.001061;0.000000;0.000000;0.000000;11.597458;121.176109;0.001061;0.000035;2.031076;0.374633;9.727094;0.105706;0.022865;0.114625;0.192712;0.027619;-0.000000
2005-08-05;0.000000;3.159020;0.000000;0.000000;0.000000;12.755702;121.302620;3.159020;0.069337;1.804931;0.346878;9.630807;0.079826;0.017267;0.113554;0.170532;0.022847;-0.000003
2005-08-06;0.000000;1.304801;0.000000;0.000000;0.000000;12.186830;121.376968;1.304801;0.037814;1.761512;0.295312;9.534273;0.073484;0.015895;0.112430;0.164300;0.021614;-0.000001
2005-08-07;0.000000;2.205821;0.000000;0.000000;0.000000;12.476796;121.748383;2.205821;0.055955;1.488484;0.274706;9.436586;0.062945;0.013616;0.111303;0.154628;0.019620;0.000002
2005-08-08;0.000000;1.784557;0.000000;0.000000;0.000000;12.386540;122.076241;1.784557;0.048486;1.498465;0.252042;9.339077;0.058495;0.012653;0.110162;0.149929;0.018729;0.000004
2005-08-09;0.000000;0.000000;0.000000;0.000000;0.000000;10.794507;121.832779;0.000000;0.000000;1.835491;0.187639;9.241507;0.052949;0.011454;0.109024;0.144333;0.017640;0.000004
2005-08-10;0.000000;0.019152;0.000000;0.000000;0.000000;9.415382;121.418480;0.019152;0.000341;1.812230;0.140027;9.142150;0.039425;0.008528;0.107885;0.132207;0.015103;0.000005
2005-08-11;0.000000;1.881949;0.000000;0.000000;0.000000;9.789891;120.798027;1.881949;0.022476;2.105413;0.126280;9.041867;0.029781;0.006442;0.106725;0.123237;0.013269;0.000004
2005-08-12;0.000000;1.973293;0.000000;0.000000;0.000000;10.175069;120.483139;1.973293;0.026410;1.876594;0.119902;8.942144;0.026957;0.005831;0.105554;0.119841;0.012671;-0.000001
2005-08-13;0.000000;8.688812;0.000000;0.000000;0.000000;16.201988;120.855919;8.688812;0.130157;2.158956;0.216856;8.843659;0.027297;0.005905;0.104390;0.119041;0.012646;0.000000
2005-08-14;0.000000;20.662001;0.000000;0.000000;0.000000;31.002209;124.285797;20.662001;1.203724;1.228177;1.341451;8.754492;0.065056;0.014074;0.103241;0.148888;0.019409;0.000002
2005-08-15;0.000000;8.268517;0.000000;0.000000;0.000000;31.811150;127.671494;8.268517;3.203280;0.870598;4.138841;8.724483;0.333700;0.072190;0.102200;0.367854;0.068046;0.000001
2005-08-16;0.000000;0.182430;0.000000;0.000000;0.000000;28.404806;129.443527;0.182430;0.076194;1.740550;3.155948;8.811000;0.870720;0.188367;0.101849;0.807170;0.165399;-0.000005
2005-08-17;0.000000;0.000000;0.000000;0.000000;0.000000;25.368673;129.997787;0.000000;0.000000;2.481871;2.349519;8.851568;0.663000;0.143428;0.102859;0.638052;0.127807;0.000003
2005-08-18;0.000000;0.000000;0.000000;0.000000;0.000000;22.700993;130.201096;0.000000;0.000000;2.464375;1.749155;8.855014;0.493586;0.106778;0.103333;0.499797;0.097122;-0.000002
2005-08-19;0.000000;2.094581;0.000000;0.000000;0.000000;21.938902;130.650360;2.094581;0.326666;2.080755;1.622430;8.832278;0.372753;0.080638;0.103373;0.400912;0.075214;-0.000013
2005-08-20;0.000000;0.000000;0.000000;0.000000;0.000000;19.724436;131.165054;0.000000;0.000000;1.699775;1.207856;8.802905;0.340839;0.073734;0.103108;0.374540;0.069407;-0.000003
2005-08-21;0.000000;0.983724;0.000000;0.000000;0.000000;18.576317;131.810287;0.983724;0.101781;1.384821;0.998992;8.755390;0.255395;0.055250;0.102765;0.304271;0.053888;0.000008
2005-08-22;0.000000;0.011653;0.000000;0.000000;0.000000;16.798889;132.373215;0.011653;0.001012;1.225147;0.744715;8.698586;0.209884;0.045405;0.102210;0.266500;0.045595;-0.000006
2005-08-23;0.000000;8.370454;0.000000;0.000000;0.000000;22.259163;132.966873;8.370454;0.541972;1.774554;1.085714;8.632783;0.165229;0.035745;0.101547;0.229327;0.037448;-0.000004
2005-08-24;0.000000;0.067221;0.000000;0.000000;0.000000;20.209755;133.324768;0.067221;0.009899;1.748834;0.817988;8.581383;0.228247;0.049378;0.100779;0.280207;0.048819;0.000001
2005-08-25;0.000000;1.170804;0.000000;0.000000;0.000000;19.290707;133.954514;1.170804;0.130046;1.330065;0.736453;8.518836;0.173949;0.037632;0.100179;0.235199;0.038929;-0.000005
2005-08-26;0.000000;0.695799;0.000000;0.000000;0.000000;18.101019;134.156113;0.695799;0.067466;1.616428;0.614405;8.453095;0.155807;0.033707;0.099449;0.219670;0.035585;-0.000008
2005-08-27;0.000000;0.000000;0.000000;0.000000;0.000000;16.441643;133.852234;0.000000;0.000000;1.963257;0.457407;8.382339;0.129074;0.027924;0.098681;0.197074;0.030681;-0.000003
2005-08-28;0.000000;0.000000;0.000000;0.000000;0.000000;14.909429;133.180771;0.000000;0.000000;2.203671;0.340526;8.305272;0.096092;0.020789;0.097855;0.169308;0.024639;0.000007
2005-08-29;0.000000;0.000000;0.000000;0.000000;0.000000;13.472923;131.969666;0.000000;0.000000;2.647616;0.253512;8.223794;0.071538;0.015477;0.096955;0.148373;0.020121;-0.000006
2005-08-30;0.000000;0.000000;0.000000;0.000000;0.000000;12.130640;130.740021;0.000000;0.000000;2.571936;0.188732;8.139312;0.053258;0.011522;0.096004;0.132526;0.016736;-0.000008
2005-08-31;0.000000;0.000000;0.000000;0.000000;0.000000;10.882235;129.531021;0.000000;0.000000;2.457402;0.140505;8.052872;0.039649;0.008578;0.095018;0.120472;0.014195;0.000003
2005-09-01;0.000000;0.121700;0.000000;0.000000;0.000000;9.845892;128.721786;0.121700;0.002218;1.965068;0.106776;7.965257;0.029553;0.006394;0.094009;0.111272;0.012290;-0.000008
2005-09-02;0.000000;0.000000;0.000000;0.000000;0.000000;8.790007;127.901604;0.000000;0.000000;1.876067;0.079492;7.877124;0.022432;0.004853;0.092986;0.104494;0.010923;0.000001
2005-09-03;0.000000;0.000000;0.000000;0.000000;0.000000;7.820512;126.822075;0.000000;0.000000;2.049027;0.059179;7.788780;0.016700;0.003613;0.091957;0.098849;0.009808;-0.000005
2005-09-04;0.000000;0.000000;0.000000;0.000000;0.000000;6.930734;125.630608;0.000000;0.000000;2.081244;0.044057;7.700544;0.012432;0.002690;0.090926;0.094400;0.008958;0.000002
2005-09-05;0.000000;0.000000;0.000000;0.000000;0.000000;6.117143;124.421211;0.000000;0.000000;2.022985;0.032799;7.612651;0.009255;0.002003;0.089896;0.090845;0.008306;0.000002
2005-09-06;0.000000;0.000000;0.000000;0.000000;0.000000;5.374559;123.118622;0.000000;0.000000;2.045177;0.024418;7.525272;0.006890;0.001491;0.088870;0.087958;0.007802;-0.000005
2005-09-07;0.000000;0.000000;0.000000;0.000000;0.000000;4.694528;121.512375;0.000000;0.000000;2.286278;0.018178;7.438533;0.005130;0.001110;0.087850;0.085572;0.007407;-0.000000
2005-09-08;0.000000;0.444369;0.000000;0.000000;0.000000;4.461655;120.000000;0.444369;0.000696;2.188921;0.014215;7.352524;0.003830;0.000829;0.086837;0.083570;0.007097;0.000000
2005-09-09;0.000000;2.985873;0.000000;0.000000;0.000000;6.440399;119.436256;2.985873;0.004030;1.566843;0.014533;7.267352;0.003052;0.000660;0.085833;0.082003;0.006882;0.000000
2005-09-10;0.000000;8.616085;0.000000;0.000000;0.000000;12.968842;119.932961;8.616085;0.033956;1.556985;0.044106;7.183292;0.003603;0.000780;0.084839;0.081533;0.006908;-0.000002
2005-09-11;0.000000;10.266149;0.000000;0.000000;0.000000;19.887344;122.142380;10.266149;0.312272;0.825951;0.338954;7.102534;0.014324;0.003099;0.083857;0.089401;0.008780;0.000004
2005-09-12;0.000000;4.248670;0.000000;0.000000;0.000000;20.744034;124.470009;4.248670;0.450274;0.614083;0.693741;7.036605;0.078501;0.016986;0.082915;0.141068;0.020348;-0.000005
2005-09-13;0.000000;0.000353;0.000000;0.000000;0.000000;18.272312;125.529930;0.000353;0.000042;1.412109;0.516506;6.985996;0.145741;0.031536;0.082145;0.195402;0.032484;0.000002
2005-09-14;0.000000;0.086260;0.000000;0.000000;0.000000;16.223461;126.182144;0.086260;0.007139;1.475752;0.391518;6.927946;0.108623;0.023504;0.081554;0.164467;0.025710;0.000005
2005-09-15;0.000000;11.926557;0.000000;0.000000;0.000000;24.345407;128.036209;11.926557;0.697508;1.253043;0.975235;6.867311;0.093549;0.020242;0.080877;0.151499;0.022926;-0.000006
2005-09-16;0.000000;3.331614;0.000000;0.000000;0.000000;24.131683;129.653442;3.331614;0.637288;1.290814;1.350756;6.833709;0.215200;0.046566;0.080169;0.250435;0.044934;0.000003
2005-09-17;0.000000;0.081531;0.000000;0.000000;0.000000;21.729246;131.051285;0.081531;0.015199;1.070924;1.020487;6.815389;0.284013;0.061456;0.079776;0.306406;0.057383;0.000002
2005-09-18;0.000000;0.000340;0.000000;0.000000;0.000000;19.586815;131.890991;0.000340;0.000047;1.303031;0.759759;6.782216;0.214384;0.046390;0.079563;0.249206;0.044741;-0.000012
2005-09-19;0.000000;0.000000;0.000000;0.000000;0.000000;17.696308;132.364029;0.000000;0.000000;1.417465;0.565612;6.737577;0.159610;0.034538;0.079175;0.204005;0.034780;0.000005
2005-09-20;0.000000;0.000000;0.000000;0.000000;0.000000;16.007973;132.552170;0.000000;0.000000;1.500193;0.421076;6.684635;0.118824;0.025712;0.078654;0.170132;0.027346;0.000002
2005-09-21;0.000000;0.000000;0.000000;0.000000;0.000000;14.489052;132.566269;0.000000;0.000000;1.504828;0.313475;6.625741;0.088460;0.019142;0.078036;0.144702;0.021794;-0.000006
2005-09-22;0.000000;0.000000;0.000000;0.000000;0.000000;13.114474;132.427292;0.000000;0.000000;1.513550;0.233370;6.562642;0.065855;0.014250;0.077349;0.125559;0.017644;0.000005
2005-09-23;0.000000;0.000000;0.000000;0.000000;0.000000;11.862339;132.090881;0.000000;0.000000;1.588542;0.173735;6.496639;0.049026;0.010609;0.076612;0.111100;0.014539;0.000004
2005-09-24;0.000000;0.000000;0.000000;0.000000;0.000000;10.729527;131.964844;0.000000;0.000000;1.258846;0.129339;6.428696;0.036498;0.007898;0.075842;0.100130;0.012210;0.000003
2005-09-25;0.000000;0.250560;0.000000;0.000000;0.000000;9.917727;131.575760;0.250560;0.004382;1.447062;0.100583;6.359542;0.027242;0.005895;0.075048;0.091818;0.010473;0.000000
2005-09-26;0.000000;0.000000;0.000000;0.000000;0.000000;8.959754;131.406174;0.000000;0.000000;1.127560;0.074880;6.289874;0.021130;0.004573;0.074241;0.086066;0.009305;-0.000001
2005-09-27;0.000000;1.678755;0.000000;0.000000;0.000000;9.591832;131.365463;1.678755;0.017347;1.070041;0.072750;6.219911;0.016012;0.003465;0.073428;0.081122;0.008317;-0.000001
2005-09-28;0.000000;2.163285;0.000000;0.000000;0.000000;10.593544;131.538330;2.163285;0.027276;0.961432;0.080897;6.150703;0.015725;0.003403;0.072611;0.080131;0.008205;-0.000001
2005-09-29;0.000000;3.297486;0.000000;0.000000;0.000000;12.507456;131.988205;3.297486;0.055564;0.878137;0.114694;6.082773;0.017895;0.003873;0.071803;0.081159;0.008539;-0.000001
2005-09-30;0.000000;10.330260;0.000000;0.000000;0.000000;20.415192;133.191895;10.330260;0.282686;0.936137;0.362501;6.017968;0.028674;0.006205;0.071010;0.089249;0.010435;0.000011
2005-10-01;0.000000;3.538546;0.000000;0.000000;0.000000;21.396441;134.442184;3.538546;0.404821;0.902187;0.666711;5.965614;0.082712;0.017899;0.070254;0.132787;0.020178;-0.000002
2005-10-02;0.000000;1.845826;0.000000;0.000000;0.000000;20.983398;135.667038;1.845826;0.242189;0.791820;0.733755;5.927131;0.143986;0.031160;0.069642;0.182384;0.031244;0.000006
2005-10-03;0.000000;0.001419;0.000000;0.000000;0.000000;19.220764;136.773102;0.001419;0.000176;0.657829;0.546421;5.891298;0.154150;0.033360;0.069193;0.190289;0.033054;-0.000015
2005-10-04;0.000000;0.000000;0.000000;0.000000;0.000000;17.653805;137.545822;0.000000;0.000000;0.794232;0.406787;5.847365;0.114792;0.024842;0.068775;0.157681;0.025886;0.000006
2005-10-05;0.000000;0.000000;0.000000;0.000000;0.000000;16.241293;137.979416;0.000000;0.000000;0.978916;0.302835;5.797597;0.085458;0.018494;0.068262;0.133190;0.020529;0.000002
2005-10-06;0.000000;0.000000;0.000000;0.000000;0.000000;14.953413;138.135147;0.000000;0.000000;1.132141;0.225448;5.743685;0.063620;0.013768;0.067681;0.114774;0.016526;0.000007
2005-10-07;0.000000;0.000000;0.000000;0.000000;0.000000;13.774319;138.201752;0.000000;0.000000;1.112483;0.167836;5.686883;0.047362;0.010250;0.067052;0.100882;0.013532;0.000007
2005-10-08;0.000000;0.000000;0.000000;0.000000;0.000000;12.691330;138.195450;0.000000;0.000000;1.089290;0.124946;5.628126;0.035259;0.007631;0.066388;0.090359;0.011288;0.000001
2005-10-09;0.000000;0.000000;0.000000;0.000000;0.000000;11.689143;137.979492;0.000000;0.000000;1.218143;0.093017;5.568104;0.026249;0.005681;0.065703;0.082347;0.009604;0.000001
2005-10-10;0.000000;0.000000;0.000000;0.000000;0.000000;10.761950;137.764954;0.000000;0.000000;1.141731;0.069247;5.507331;0.019541;0.004229;0.065002;0.076207;0.008336;0.000000
2005-10-11;0.000000;0.000000;0.000000;0.000000;0.000000;9.905293;137.584610;0.000000;0.000000;1.036999;0.051551;5.446187;0.014547;0.003148;0.064292;0.071462;0.007378;0.000002
2005-10-12;0.000000;0.000000;0.000000;0.000000;0.000000;9.111456;137.309570;0.000000;0.000000;1.068874;0.038377;5.384952;0.010830;0.002344;0.063579;0.067757;0.006651;0.000003
2005-10-13;0.000000;0.000000;0.000000;0.000000;0.000000;8.373307;136.914963;0.000000;0.000000;1.132745;0.028570;5.323833;0.008062;0.001745;0.062864;0.064829;0.006097;0.000012
2005-10-14;0.000000;0.000000;0.000000;0.000000;0.000000;7.686420;136.469513;0.000000;0.000000;1.132339;0.021269;5.262982;0.006002;0.001299;0.062150;0.062482;0.005671;-0.000003
2005-10-15;0.000000;0.000000;0.000000;0.000000;0.000000;7.049446;136.098099;0.000000;0.000000;1.008396;0.015834;5.202509;0.004468;0.000967;0.061440;0.060568;0.005340;-0.000007
2005-10-16;0.000000;0.000000;0.000000;0.000000;0.000000;6.460746;135.805420;0.000000;0.000000;0.881375;0.011788;5.142495;0.003326;0.000720;0.060734;0.058979;0.005081;0.000003
2005-10-17;0.000000;0.000000;0.000000;0.000000;0.000000;5.918621;135.606461;0.000000;0.000000;0.741089;0.008775;5.082998;0.002476;0.000536;0.060033;0.057634;0.004875;-0.000005
2005-10-18;0.000000;0.000000;0.000000;0.000000;0.000000;5.419688;135.415909;0.000000;0.000000;0.689481;0.006533;5.024058;0.001844;0.000399;0.059339;0.056473;0.004709;0.000003
2005-10-19;0.000000;2.607268;0.000000;0.000000;0.000000;7.345000;135.611267;2.607268;0.006209;0.480396;0.010950;4.965727;0.001473;0.000319;0.058651;0.055532;0.004591;-0.000007
2005-10-20;0.000000;0.783141;0.000000;0.000000;0.000000;7.443809;135.830948;0.783141;0.004530;0.460110;0.012592;4.908271;0.002374;0.000514;0.057970;0.055639;0.004704;0.000011
2005-10-21;0.000000;12.553473;0.000000;0.000000;0.000000;18.259666;136.908554;12.553473;0.075501;0.584507;0.083388;4.851809;0.003868;0.000837;0.057299;0.056241;0.004926;0.000003
2005-10-22;0.000000;5.503636;0.000000;0.000000;0.000000;21.428867;138.197601;5.503636;0.454572;0.590815;0.507693;4.800555;0.024882;0.005385;0.056640;0.072834;0.008688;0.000000
2005-10-23;0.000000;2.178319;0.000000;0.000000;0.000000;21.518715;139.460983;2.178319;0.287081;0.538007;0.659377;4.768604;0.111306;0.024091;0.056041;0.143032;0.024315;0.000002
2005-10-24;0.000000;1.717021;0.000000;0.000000;0.000000;21.301764;140.634552;1.717021;0.229068;0.531344;0.715428;4.743721;0.142232;0.030785;0.055668;0.168005;0.029896;-0.000009
2005-10-25;0.000000;2.514461;0.000000;0.000000;0.000000;21.815029;141.755234;2.514461;0.325675;0.554838;0.851858;4.722015;0.155572;0.033672;0.055378;0.178657;0.032293;-0.000000
2005-10-26;0.000000;0.019648;0.000000;0.000000;0.000000;20.324715;142.555313;0.019648;0.002728;0.707154;0.636840;4.705635;0.179002;0.038744;0.055125;0.197604;0.036523;0.000002
2005-10-27;0.000000;0.000000;0.000000;0.000000;0.000000;18.952959;143.084717;0.000000;0.000000;0.842353;0.474096;4.679658;0.133787;0.028957;0.054933;0.160410;0.028310;-0.000001
2005-10-28;0.000000;0.000000;0.000000;0.000000;0.000000;17.697674;143.517090;0.000000;0.000000;0.822914;0.352940;4.646585;0.099598;0.021557;0.054630;0.132140;0.022088;-0.000002
2005-10-29;0.000000;0.000000;0.000000;0.000000;0.000000;16.545330;143.906662;0.000000;0.000000;0.762766;0.262746;4.608390;0.074146;0.016048;0.054244;0.110945;0.017444;0.000005
2005-10-30;0.000000;0.000352;0.000000;0.000000;0.000000;15.481445;144.170578;0.000352;0.000022;0.800285;0.195623;4.566539;0.055198;0.011947;0.053798;0.095021;0.013976;0.000014
2005-10-31;0.000000;4.286174;0.000000;0.000000;0.000000;18.302212;144.596008;4.286174;0.218647;0.821336;0.359969;4.522892;0.044638;0.009662;0.053310;0.085923;0.012025;-0.000005
2005-11-01;0.000000;0.832478;0.000000;0.000000;0.000000;17.873455;145.106583;0.832478;0.069227;0.681425;0.335842;4.486702;0.076744;0.016611;0.052800;0.111735;0.017809;0.000008
2005-11-02;0.000000;2.443385;0.000000;0.000000;0.000000;18.894833;145.735901;2.443385;0.189600;0.603088;0.435881;4.450261;0.073625;0.015936;0.052378;0.108790;0.017212;0.000001
2005-11-03;0.000000;3.682079;0.000000;0.000000;0.000000;20.913700;146.551697;3.682079;0.336049;0.511366;0.653918;4.419307;0.097013;0.020999;0.051952;0.127543;0.021422;0.000000
2005-11-04;0.000000;2.850930;0.000000;0.000000;0.000000;22.058216;147.399536;2.850930;0.349957;0.508626;0.829870;4.398678;0.143044;0.030962;0.051591;0.164892;0.029742;-0.000008
2005-11-05;0.000000;0.925292;0.000000;0.000000;0.000000;21.573997;148.306137;0.925292;0.132698;0.370212;0.747878;4.385529;0.176488;0.038201;0.051350;0.192049;0.035789;-0.000001
2005-11-06;0.000000;0.047342;0.000000;0.000000;0.000000;20.443108;149.013718;0.047342;0.006363;0.464299;0.562995;4.368362;0.157217;0.034030;0.051196;0.176130;0.032283;-0.000011
2005-11-07;0.000000;1.436357;0.000000;0.000000;0.000000;20.572729;149.798523;1.436357;0.164981;0.356947;0.580850;4.343545;0.120946;0.026179;0.050996;0.146251;0.025691;0.000002
2005-11-08;0.000000;0.278040;0.000000;0.000000;0.000000;19.746794;150.291992;0.278040;0.032531;0.577972;0.464302;4.319366;0.122552;0.026527;0.050706;0.147297;0.025961;0.000003
2005-11-09;0.000000;1.318845;0.000000;0.000000;0.000000;19.874092;150.826172;1.318845;0.136907;0.520459;0.479858;4.290535;0.099758;0.021593;0.050424;0.128375;0.021807;0.000002
2005-11-10;0.000000;1.474560;0.000000;0.000000;0.000000;20.151327;151.465057;1.474560;0.155970;0.402460;0.510125;4.262815;0.103335;0.022367;0.050088;0.130991;0.022431;0.000009
2005-11-11;0.000000;0.187698;0.000000;0.000000;0.000000;19.348249;152.129456;0.187698;0.020673;0.305712;0.400027;4.236320;0.107502;0.023269;0.049764;0.134103;0.023163;-0.000007
2005-11-12;0.000000;0.985518;0.000000;0.000000;0.000000;19.293230;152.689301;0.985518;0.096392;0.384302;0.392292;4.205394;0.085599;0.018528;0.049455;0.115885;0.019168;-0.000002
2005-11-13;0.000000;1.031017;0.000000;0.000000;0.000000;19.303530;153.280167;1.031017;0.100007;0.329842;0.390077;4.174489;0.084032;0.018189;0.049094;0.114269;0.018857;0.000002
2005-11-14;0.000000;0.001419;0.000000;0.000000;0.000000;18.446602;153.808258;0.001419;0.000138;0.330117;0.290527;4.143496;0.081950;0.017739;0.048733;0.112229;0.018453;-0.000000
2005-11-15;0.000000;11.458543;0.000000;0.000000;0.000000;27.675211;154.808594;11.458543;0.974984;0.254606;1.172054;4.111754;0.076827;0.016630;0.048371;0.107701;0.017498;0.000008
2005-11-16;0.000000;1.954558;0.000000;0.000000;0.000000;27.872637;155.713181;1.954558;0.543594;0.308941;1.405415;4.118958;0.255030;0.055204;0.048000;0.253246;0.049784;0.000010
2005-11-17;0.000000;0.174309;0.000000;0.000000;0.000000;26.875425;156.584427;0.174309;0.049495;0.250782;1.094776;4.134956;0.296051;0.064083;0.048085;0.286906;0.057229;-0.000002
2005-11-18;0.000000;0.174897;0.000000;0.000000;0.000000;25.962635;157.375183;0.174897;0.044651;0.252281;0.858773;4.136625;0.230713;0.049940;0.048271;0.233590;0.045395;-0.000000
2005-11-19;0.000000;0.014104;0.000000;0.000000;0.000000;25.003738;158.088715;0.014104;0.003255;0.256205;0.642501;4.127398;0.180463;0.039063;0.048291;0.192470;0.036284;0.000009
2005-11-20;0.000000;0.295703;0.000000;0.000000;0.000000;24.327166;158.800613;0.295703;0.061146;0.199232;0.538249;4.108646;0.135967;0.029431;0.048183;0.155942;0.028208;-0.000001
